data;handlers;hash;message
2007-10-02 16:31:04+00:00;1;8d8189ddc8ac350d1e2bf9cc8fe7ff1954dde0f1;"pprint: rework & add nice unicode output for integrals, fractions, braces, etc...

This is somewhat a draft.
Idea: Boris Kocherov <bkocherov@gmail.com>

To see how it looks run isympy in unicode-capable terminal & type:

In [1]: pprint_use_unicode(True)

In [2]: pprint sin(x/(y+1))

In [3]: pprint Integral(sin(th)/cos(ph), (th,0,pi), (ph, 0, 2*pi))


see: #396"
2007-10-02 16:31:04+00:00;1;8d8189ddc8ac350d1e2bf9cc8fe7ff1954dde0f1;"pprint: rework & add nice unicode output for integrals, fractions, braces, etc...

This is somewhat a draft.
Idea: Boris Kocherov <bkocherov@gmail.com>

To see how it looks run isympy in unicode-capable terminal & type:

In [1]: pprint_use_unicode(True)

In [2]: pprint sin(x/(y+1))

In [3]: pprint Integral(sin(th)/cos(ph), (th,0,pi), (ph, 0, 2*pi))


see: #396"
2007-10-05 20:10:04+00:00;2;ef95d618e1fda2dc6b50a0edf343a7b321467527;pprint: add support for multile indexes in unicode mode
2007-10-27 11:32:22+02:00;1;cc275dd65d417c67505e692a3a4f438da4a796e5;"Fixes the sympify(""exp(x)"") problem, issue 439."
2007-11-01 13:24:50+03:00;1;9feb70958207b687be0528e4143cb4005981e40f;"isympy: try to be more prettier by default
We use 2D output, and unicode when available.

fix-for: #425"
2007-11-24 02:39:46+01:00;1;9b7e98ea0bade4d8248d5dac922ca8f6a7cc2e57;merge
2007-12-06 00:46:56+01:00;1;929cdd3dd27db657dc2525e56f0f20a0d4c026ca;pyglet updated to 1.0beta2
2007-12-06 00:46:56+01:00;1;929cdd3dd27db657dc2525e56f0f20a0d4c026ca;pyglet updated to 1.0beta2
2007-12-06 00:46:56+01:00;1;929cdd3dd27db657dc2525e56f0f20a0d4c026ca;pyglet updated to 1.0beta2
2007-12-06 00:46:56+01:00;2;929cdd3dd27db657dc2525e56f0f20a0d4c026ca;pyglet updated to 1.0beta2
2007-12-06 00:46:56+01:00;3;929cdd3dd27db657dc2525e56f0f20a0d4c026ca;pyglet updated to 1.0beta2
2007-12-06 00:46:56+01:00;2;929cdd3dd27db657dc2525e56f0f20a0d4c026ca;pyglet updated to 1.0beta2
2007-12-06 01:27:39+01:00;1;6f946df5cf3ec724ded388da60d9ad502caed2ef;"The speed of integration of polynomials improved (10x).

This is done by trying to convert the integrand to a Polynomial and if we
succeed, call Polynomail.integrate(), which is very fast.

The code could still be sped up by some tricks, but this patch is a huge step
forward."
2007-12-27 23:43:14+01:00;1;8271153ec2756ef7fd2981334835103115cb4c5a;"LaTeX preview

Improved 'preview' function it self and its documentation.
Added also several wrappers (like pngview). This version
is integrated with new LaTeX printer ('inline' keyword).

I have rewriten LaTeX code generation almost from
scratch. Now it supports:

 - almost all functions (zeta missing)
 - multivariable derivatives
 - proper fractions
 - additional symbols
 - proper brackets
 - square roots

  and so on.

I also added the 'inline' key word to both LatexPrinter
and latex(). If it is set to True, the printer will
generate inline code $ $. Otherwise enclose the
expression in 'equation*' environment.

Added support for typestting lists, tuples, dicts
and matrices (using math-mode for all).

Swiched from as_numer_denom() to fraction() to avoid
putting expressions like 1/(1+1/x) together."
2007-12-28 00:26:28+01:00;1;3fa3fe0a3d8c84a0c29ca93073d0f2d15931fa5a;Converted from CRLF to LF as the rest of SymPy
2008-01-02 02:06:51+01:00;1;039513b87c04eb0fa469dc77fbd3fe065518be9d;Pyglet moved from sympy.plotting to sympy.thirdparty.
2008-01-02 02:06:51+01:00;1;039513b87c04eb0fa469dc77fbd3fe065518be9d;Pyglet moved from sympy.plotting to sympy.thirdparty.
2008-01-02 02:06:51+01:00;1;039513b87c04eb0fa469dc77fbd3fe065518be9d;Pyglet moved from sympy.plotting to sympy.thirdparty.
2008-01-02 02:06:51+01:00;1;039513b87c04eb0fa469dc77fbd3fe065518be9d;Pyglet moved from sympy.plotting to sympy.thirdparty.
2008-01-02 02:06:51+01:00;3;039513b87c04eb0fa469dc77fbd3fe065518be9d;Pyglet moved from sympy.plotting to sympy.thirdparty.
2008-01-02 02:06:51+01:00;2;039513b87c04eb0fa469dc77fbd3fe065518be9d;Pyglet moved from sympy.plotting to sympy.thirdparty.
2008-01-02 02:06:51+01:00;1;039513b87c04eb0fa469dc77fbd3fe065518be9d;Pyglet moved from sympy.plotting to sympy.thirdparty.
2008-01-02 02:06:51+01:00;1;039513b87c04eb0fa469dc77fbd3fe065518be9d;Pyglet moved from sympy.plotting to sympy.thirdparty.
2008-01-02 02:38:43+01:00;3;7240852870d884691049f2ca338f166db8e3916c;pyglet updated to the latest svn version
2008-01-05 01:36:20+01:00;3;83595cbb5e835b1e8459ed1f8959c1540ba02b4b;pyglet updated to the latest svn
2008-01-27 17:32:05+03:00;3;71cdfc8e77fde54d0db9cd5bd79e95b15b851d77;"[1/4] move cache primitives into sympy/core/cache.py

This patch just does that. Everything was moved as it is -- i.e. no changes
were made along the road."
2008-02-02 22:38:44+01:00;1;4823441189972b8dbc20af5cb037bddbb2de9c09;Line endings converted to LF (#612)
2008-02-02 22:38:44+01:00;1;4823441189972b8dbc20af5cb037bddbb2de9c09;Line endings converted to LF (#612)
2008-02-02 22:38:44+01:00;1;4823441189972b8dbc20af5cb037bddbb2de9c09;Line endings converted to LF (#612)
2008-02-02 22:38:44+01:00;1;4823441189972b8dbc20af5cb037bddbb2de9c09;Line endings converted to LF (#612)
2008-02-02 22:38:44+01:00;1;4823441189972b8dbc20af5cb037bddbb2de9c09;Line endings converted to LF (#612)
2008-02-02 22:38:44+01:00;9;4823441189972b8dbc20af5cb037bddbb2de9c09;Line endings converted to LF (#612)
2008-03-01 01:31:16+03:00;1;7b4f1c27a42d7a64c4b8091755d44a6a509937bd;"assumptions: cache 'unknown' assumptions as well

Unknown assumptions usually take the highest time to evaluate, and we already
cache known assumptions, so there is no reason why not to cache unknowns.

This speed up things a bit:

x = Symbol('x')

        timeit          py.test
        x.is_positive   sympy/core/

old:    115 µs          13.8s
new:     21 µs          12.8s"
2008-05-02 09:51:39+02:00;1;9e5950252d3be6d051127837c76541a96bb503d5;"Big update for pickling sympy classes and objects.

- Moved the __getstate__ and __setstate__ methods to AssumeMeths since it is
  the top class of most other classes.
- __getstate__ now gets all the values that are stored in slots of all classes
  up the inheritence-tree. It has to made sure that values that should be
  pickled are either saved in slots or an own __getstate__ method is written.
- Tests for all classes in the core written (some still fail!)"
2008-05-05 18:18:42+02:00;2;644c4c7318807372e8aedf72b799ea638a99dbf5;"Complete rewrite of lambdify.

Now python-math, mpmath, numpy or any self-defined functions can used to
replace the slower sympy-functions."
2008-05-10 00:03:07+02:00;1;c889b9df926b514fb51affdf5e8bac0ea45a57ea;"Improves lambdify:
 - more tests
 - numpy tests moved to test_external
 - lambdify_math, lambdify_numpy, .. removed since the same functionality
   can be reached with lambdify in aproximately same length.
 - lambdify and _lambdify merged
 - updated docstrings
 - updated translation dictionaries"
2008-05-10 00:03:07+02:00;7;c889b9df926b514fb51affdf5e8bac0ea45a57ea;"Improves lambdify:
 - more tests
 - numpy tests moved to test_external
 - lambdify_math, lambdify_numpy, .. removed since the same functionality
   can be reached with lambdify in aproximately same length.
 - lambdify and _lambdify merged
 - updated docstrings
 - updated translation dictionaries"
2008-06-30 13:05:31+02:00;1;020f69db80425c6971108c2bf2f05c94538973aa;Update mpmath to mpmath-svn, r504. Includes gmpy support and fix for #876.
2008-07-06 11:45:31+02:00;1;5ec3bfe7ef79c204e6ac83f02dd986a04d23ade4;"mpmath updated to svn r520.

New features:

* python2.4 compatibility
* faster algorithm for Pi calculation
* couple more functions"
2008-07-06 11:55:52+02:00;1;bfb44f1a2898c9255e02a2d8f0f0622c7eafad17;"mpmath tests copied to sympy.

Unfortunately, currently they only work when executed from the sympy/
directory. The paths now need to be fixed."
2008-07-09 12:45:06+02:00;3;0d8f99a2e6da152a9e31f0a9799102ffdb6c2241;"implemented compiling of functions to machine code, this includes some C code the generation
It's experimental and thus not accessible by default.
The setup of libtcc (on which it depends) is somewhat messy.

a benchmark:

big function:
compile time (including sympy overhead): 0.065525 s
for x = (0, 1, 2, ..., 999)/1000
20 times in 3 runs
compiled:      0.1726 0.1824 0.1716
Python lambda: 0.4180 0.6545 0.6778
Psyco lambda:  0.3070 0.2774 0.2931

simple function:
compile time (including sympy overhead): 0.029621 s
for x = (0, 1, 2, ..., 999)/1000
20 times in 3 runs
compiled:      0.2223 0.2220 0.2157
Python lambda: 0.1053 0.1035 0.0984
Psyco lambda:  0.1286 0.0997 0.0616

frange with f(x) =
exp(sin(exp(-x**2)) + sqrt(pi)*cos(x**5/(x**3-x**2+pi*x)))
for x=1, ..., 100000
in 3 runs including full compile time
frange:        0.1167 0.1215 0.1134
numpy:         0.2751 0.3945 0.5012

So sympy is now officially faster than numpy ;)"
2008-07-13 23:28:55+02:00;2;47a070a868faea620f0d033b7886abe352a08678;"Fixes pretty printing/isympy on windows (#933).

It turns out that the windows curses in my python distribution (ActiveState)
doesn't implement setupterm or tigetnum.  So, the terminal_string method in
stringpict.py fails when trying to get the terminal width.  I used a recipe
from the ASPN cookbook to fix this:

http://aspn.activestate.com/ASPN/Cookbook/Python/Recipe/440694

The following example works now:

In [1]: (1/cos(x)).series(x, 0, 10)
Out[1]:
     2      4       6        8
    x    5*x    61*x    277*x
1 + -- + ---- + ----- + ------ + O(x**10)
    2     24     720     8064"
2008-07-25 22:03:06+04:00;2;32e0fbed3aa392879094f8974555efe76b8a8d7f;"[3/24]: rework assumptions to use FactRules  (assumptions.py)

This is start of big rewrite -- almost all old code goes away, and where
possible we delegate to FactRules:

- rework intro text
- use FactRules to define inference rules
- `._get_assumption()`  ->  `._what_known_about()`
  o rework to use FactRules prerequisites (not optimal at the moment)
  o rework to store new known facts in ._assumptions (this will not cause
    problems -- we'll change Basic.__hash__ not to depend on it later)

- `.assume()`  ->  `._learn_new_facts()`
  o now this is private -- we don't allow users to modify assumptions in-situ
  o use FactRules inference engine to do actual logic stuff


Also, now SymPy is in a state where a lot of things is temporarily ""broken"" --
we'll ""cure"" it gradually and fully restore to ""all tests pass"" in the end of
this patch series.

----

Well, assumptions were a problem for a long period of time. I don't disentangle
them here, but I consider what is being done is still an improvement, because:

- we'll gain correctness
- we'll gain some speedup
- we'll separate logic stuff into its own subsystem


Assumptions were long talked/grumbled about, and you know, when I was at school
I've never understood why learning history is needed at all, but now I know
that learning history brings answers to most of out today's problems -- that's
why it is important.

So a bit of relevent history ...

References
----------

1. ""Remove assumptions""

    http://groups.google.com/group/sympy/browse_thread/thread/10e52aa310971289

2. ""Dealing with assumptions""

    http://groups.google.com/group/sympy/browse_thread/thread/c436fd9cfc701138

3. ""Pearu: 'it is difficult to resolve assumption, speed and caching issues within SymPy development policy'""

    http://groups.google.com/group/sympy/browse_thread/thread/ffdb5468fe5a8356#8545b50eab75c5d9

4. ""Ondrey: 'last large missing piece are assumptions'""

    http://groups.google.com/group/sympy/browse_thread/thread/652741aa2d4e952

5. ""Ondrej: 'I think SymPy will be ready for it (writing core in C/Cython) when we find a robust, simple, general and a fast way how to do assumptions'""

    http://groups.google.com/group/sympy/browse_thread/thread/4c13d88475def207#9b8609f18f2e1522

6. ""Ondrej: 'SymPy doesn't have a very robust assumption model, we are still investigating how this could be done.'""

    http://groups.google.com/group/sympy/browse_thread/thread/8e35d2b640cc16d0#cafc0591fb84aeea

7. ""Saroj: 'I am wondering if SymPy
    currently features assumption to limit a variable's range just as we
    can assume it to be real, so that a variable x can be defined as real
    in the range [-1,1].'""

    http://groups.google.com/group/sympy/browse_thread/thread/a220124034d22765

8.  sympycore v 0.1 released, ""Pearu: will try to implement a robust and flexible assumption model.""

    http://groups.google.com/group/sympy/browse_thread/thread/675a631be78f027c#d13828298f6e3add

9.  sympy robustness improved -- Ondrej fixes nasty caching bug sitting in assumptions.py

    http://groups.google.com/group/sympy/browse_thread/thread/c606f20119365de1


Signed-off-by: Kirill Smelkov <kirr@landau.phys.spbu.ru>
Signed-off-by: Ondrej Certik <ondrej@certik.cz>
Signed-off-by: Mateusz Paprocki <mattpap@gmail.com>"
2008-08-01 08:49:52+02:00;3;14941a018346aab6c29a8445ebdbaa3aa2177ac9;"Unified isympy and sympy.interactive code

Now isympy calls init_session from sympy.interactive
for any type of session. This simplifies creation of
new interactive sessions.

Other changes:

 [1] Added sympy.interactive.init_printing

     This will setup sys.displayhook, using Unicode
     or ASCII pretty printing (use_unicode parameter).

 [2] Added new option '-p' or '--pretty' to isympy.

 [3] Initialize f,g,h Functions by default.

Signed-off-by: Mateusz Paprocki <mattpap@gmail.com>
Signed-off-by: Ondrej Certik <ondrej@certik.cz>
Signed-off-by: Kirill Smelkov <kirr@landau.phys.spbu.ru>"
2008-08-08 00:02:51+04:00;2;e1e9f605f0f1fb4ea07130dda5fc74589cb95bc8;"Basic.compare_pretty -- to pretty-compare both SymPy and non-SymPy objects

Since containers (dict & set) can contain both SymPy and non-SymPy elements, we
need pretty-comparison which supports both kinds of objects.

Signed-off-by: Kirill Smelkov <kirr@landau.phys.spbu.ru>
Signed-off-by: Ondrej Certik <ondrej@certik.cz>"
2008-08-26 13:36:04+04:00;1;af5b19a53567bb2dcf927d657ad4179af9eed157;"Sum().doit() doesn't do it  (#1028)

I fixed the error in Sum(1/k - 1/(k+1),(k,1,n)).doit().
The problem was in eval_sum_symbolic when trying to multiply
L*eval_sum_symbolic(R, (i, a, b))

The problem was thas sometimes eval_sum_symbolic returns None.

Also I added a way to compute sums using the telescopic property.
Currently the solution relays in solve, so the algorithm is limited by solve.
For example:
>>>solve(f(k+m)-f(k),m) fails
I would like k=0
>>>solve(cos(k+m)-cos(k),m)=-k + acos(cos(k))
I would like k=0

When computing the symbolic sum, we should expand the fractions to partial fractions,
this way we could solve more cases using telescopic.
For example Sum(1/(k*(k+1)), (k,1,n)) would be computed.

And finally, the telescopic method only deal with direct 2 terms telescopic, so the
following sum won't be computed:
Sum(1/k-2/(k+1)+1(k+2),(k,1,n))

- - - -

Now the patch handles telescopic sum for f(x).

First I try to solve the equation using match, and then solve. Maybe this approach
should be implemented in solve.

Signed-off-by: Sebastian Kreft <skreft@gmail.com>
Signed-off-by: Ondrej Certik <ondrej@certik.cz>"
2008-08-27 10:48:52+02:00;1;70747d9305c7cdce0945acb84cb6766d0b53fc86;"More powerful and less redundant logic in floor and ceiling canonize

A few XFAIL'ed tests were added for new simplfications that ought to work, but don't because of issue 1050"
2008-10-19 16:15:17+02:00;1;cb4de8c64181f969bd665e84523b8fb4bc66da0d;"mpmath updated to 0.10

The mpmath dir was copied verbatim, only whitespace and lineends were fixed (to
unix way that we use in sympy).

We fix other things in the following patches.

Signed-off-by: Ondrej Certik <ondrej@certik.cz>
Signed-off-by: Fredrik Johansson <fredrik.johansson@gmail.com>"
2008-10-19 16:15:17+02:00;4;cb4de8c64181f969bd665e84523b8fb4bc66da0d;"mpmath updated to 0.10

The mpmath dir was copied verbatim, only whitespace and lineends were fixed (to
unix way that we use in sympy).

We fix other things in the following patches.

Signed-off-by: Ondrej Certik <ondrej@certik.cz>
Signed-off-by: Fredrik Johansson <fredrik.johansson@gmail.com>"
2008-11-22 21:42:07+01:00;1;314a66151e3c1afb089fa7577894f5628af7d90c;"Reimplemented factoring utilities over Z[x]

This patch reimplements univariate polynomials over integers and
factorization algorithm over this domain. The module was written
to match galoispolys.py design. All functionality available in
polynomials/fast/intpoly.py was moved to the new module.

All subroutines (especially zzx_mod_gcd) use functions provided
by galoispolys.py module. The most important new development is
zzx_heu_gcd - heuristic polynomial GCD.

The new factorization code is 4 times faster on average than the
old code. Many improvements are possible, especially recombination
phase in Zassenhaus algorithm should be reconsidered."
2008-11-20 23:04:36+01:00;1;e19732c7fbd8b45e40be4d98551d1c941e7830b3;"Better formatting for examples.
  -- Add docstring to all examples
  -- Use script caller main
  -- Add python runner
  -- remove unnecessary iam_sympy_example file
  -- combine fem_test.py and fem.py

Signed-off-by: Ondrej Certik <ondrej@certik.cz>"
2009-02-06 14:50:44+01:00;1;dc6736a56da7c054a7fc00e486b258bd73bade24;"Update sympy.mpmath to mpmath-svn

* A few fixes in evalf.py were needed. In particular, I simplified the
extrapolating
 numerical summation code to just call mpmath.nsum instead. It is a bit slower,
 but works better.
* statistics.Normal now uses mpmath.erfinv instead of the ad-hoc implementation
* A few other small interface incompatibilities in mpmath were adjusted for

All tests pass, but I could have broken some imports etc that cause it to
pass only by accident on my machine.

The new mpmath docs are not included in this patch.

Also, no particular support has been added for any of the several new functions
in mpmath.

Signed-off-by: Ondrej Certik <ondrej@certik.cz>"
2009-02-06 14:50:44+01:00;1;dc6736a56da7c054a7fc00e486b258bd73bade24;"Update sympy.mpmath to mpmath-svn

* A few fixes in evalf.py were needed. In particular, I simplified the
extrapolating
 numerical summation code to just call mpmath.nsum instead. It is a bit slower,
 but works better.
* statistics.Normal now uses mpmath.erfinv instead of the ad-hoc implementation
* A few other small interface incompatibilities in mpmath were adjusted for

All tests pass, but I could have broken some imports etc that cause it to
pass only by accident on my machine.

The new mpmath docs are not included in this patch.

Also, no particular support has been added for any of the several new functions
in mpmath.

Signed-off-by: Ondrej Certik <ondrej@certik.cz>"
2009-02-06 14:50:44+01:00;2;dc6736a56da7c054a7fc00e486b258bd73bade24;"Update sympy.mpmath to mpmath-svn

* A few fixes in evalf.py were needed. In particular, I simplified the
extrapolating
 numerical summation code to just call mpmath.nsum instead. It is a bit slower,
 but works better.
* statistics.Normal now uses mpmath.erfinv instead of the ad-hoc implementation
* A few other small interface incompatibilities in mpmath were adjusted for

All tests pass, but I could have broken some imports etc that cause it to
pass only by accident on my machine.

The new mpmath docs are not included in this patch.

Also, no particular support has been added for any of the several new functions
in mpmath.

Signed-off-by: Ondrej Certik <ondrej@certik.cz>"
2009-06-17 01:01:46+02:00;1;f9b9da0b8bda808693f1f4229f4e8183885eea36;"update mpmath to 0.12

Many thanks to Fredrik Johansson for writing most of this patch.

Signed-off-by: Ondrej Certik <ondrej@certik.cz>"
2009-06-17 01:01:46+02:00;1;f9b9da0b8bda808693f1f4229f4e8183885eea36;"update mpmath to 0.12

Many thanks to Fredrik Johansson for writing most of this patch.

Signed-off-by: Ondrej Certik <ondrej@certik.cz>"
2009-06-17 01:01:46+02:00;1;f9b9da0b8bda808693f1f4229f4e8183885eea36;"update mpmath to 0.12

Many thanks to Fredrik Johansson for writing most of this patch.

Signed-off-by: Ondrej Certik <ondrej@certik.cz>"
2009-05-22 23:45:33-06:00;2;1540b760b33dc29164cf0ee2746e36e0c4dcfb88;"Added first order homogeneous differential equations support

These are equations of the type y'=f(y/x).  These can be solved
generally.  I will add more tests later.  These all can be transformed
into two different solutions with two different integrals.  The function
heuristically attempts to return the best one.  The integrals for these
functions are usually hard ones, so sympy often fails at them or returns
results much larger than they need to be.  Because it attempts both
integrals, usually at least one of which is difficult, these can take
longer to compute than other ode types.

Signed-off-by: Ondrej Certik <ondrej@certik.cz>"
2009-06-27 11:52:46-06:00;1;2d5b68bbb8eabae168214910190e262b5f5cb465;"Added function separatevars, which separates functions multiplicatively

Namely, it will attempt to rewrite a fuction F(x,y,..) as P(x)*Q(y)*...
Also added tests.

Signed-off-by: Ondrej Certik <ondrej@certik.cz>"
2009-08-03 14:09:33-06:00;2;2c7147f4c679a77ace199e2ccaaad5ba6bf6bd4f;"Moved all ODE solving code to ode.py

Signed-off-by: Ondrej Certik <ondrej@certik.cz>"
